2025-10-07 00:20:55 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $8.19, Ref: $8.96, Gap: -8.59%, Volume: 1,760
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $14.37
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $14.04, Ref: $16.55, Gap: -15.14%, Volume: 10,437
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $14.65, Ref: $16.55, Gap: -11.48%, Volume: 1,479
2025-10-07 00:21:02 | INFO | bot.backtest.engine | Progress: 274000 bars processed, 192 trades, equity=$97932.47
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $14.88, Ref: $16.55, Gap: -10.09%, Volume: 12,183
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $14.54, Ref: $16.55, Gap: -12.18%, Volume: 25,165
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -11.90% @ $14.58 (Ref: $16.55, Vol: 56,121)
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $14.18
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $14.39, Ref: $16.55, Gap: -13.05%, Volume: 8,172
2025-10-07 00:21:02 | INFO | bot.backtest.engine | Progress: 275000 bars processed, 193 trades, equity=$98054.78
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $14.93, Ref: $16.55, Gap: -9.82%, Volume: 11,288
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $14.48, Ref: $16.55, Gap: -12.51%, Volume: 4,146
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $15.57, Ref: $16.55, Gap: -5.92%, Volume: 22,126
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -6.19% @ $15.53 (Ref: $16.55, Vol: 57,429)
2025-10-07 00:21:02 | INFO | bot.backtest.engine | Progress: 276000 bars processed, 193 trades, equity=$98054.78
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $15.30
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $15.06, Ref: $16.55, Gap: -8.97%, Volume: 8,790
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -10.51% @ $14.81 (Ref: $16.55, Vol: 50,756)
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $15.15
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $15.80, Ref: $16.55, Gap: -4.50%, Volume: 9,230
2025-10-07 00:21:02 | INFO | bot.backtest.engine | Progress: 277000 bars processed, 195 trades, equity=$97858.96
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $16.05, Ref: $16.55, Gap: -2.99%, Volume: 31,926
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $16.22, Ref: $16.55, Gap: -1.99%, Volume: 4,067
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $16.98
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $16.99
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $16.84, Ref: $16.99, Gap: -0.85%, Volume: 23,311
2025-10-07 00:21:02 | INFO | bot.backtest.engine | Progress: 278000 bars processed, 195 trades, equity=$97858.96
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $17.72
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $17.74
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $17.75
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $17.68, Ref: $17.75, Gap: -0.42%, Volume: 16,861
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $17.95
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $18.00
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $18.01
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $18.03
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $18.05, Ref: $18.03, Gap: 0.14%, Volume: 28,175
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $17.64, Ref: $18.03, Gap: -2.19%, Volume: 16,670
2025-10-07 00:21:02 | INFO | bot.backtest.engine | Progress: 279000 bars processed, 195 trades, equity=$97858.96
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $18.18
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $18.32
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $18.33
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $18.35
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $18.35, Ref: $18.35, Gap: 0.00%, Volume: 6,130
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $18.73, Ref: $18.35, Gap: 2.04%, Volume: 15,460
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $19.61
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $19.62
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $19.70
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $19.71
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $19.74
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $19.75
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $19.86
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $19.89
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $19.90
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $20.02
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $20.00, Ref: $20.02, Gap: -0.10%, Volume: 98,852
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (LONG): Gap 3.22% @ $20.66 (Ref: $20.02, Vol: 217,865)
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (long): Max hold time (60.0min) @ $20.34
2025-10-07 00:21:02 | INFO | bot.backtest.engine | Progress: 280000 bars processed, 196 trades, equity=$97781.08
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $20.16
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $20.18
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $20.19
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $20.20
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $20.24
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $20.25
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $20.09, Ref: $20.25, Gap: -0.79%, Volume: 35,567
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $20.26
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $20.28
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $20.31
2025-10-07 00:21:02 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $20.38
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $20.42
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $20.41, Ref: $20.42, Gap: -0.02%, Volume: 15,730
2025-10-07 00:21:03 | INFO | bot.backtest.engine | Progress: 281000 bars processed, 196 trades, equity=$97781.08
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $20.74
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $21.16, Ref: $20.74, Gap: 2.03%, Volume: 23,083
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $21.36
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $21.39
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $21.33, Ref: $21.39, Gap: -0.28%, Volume: 16,841
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -3.65% @ $20.61 (Ref: $21.39, Vol: 91,314)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $20.93
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $21.32, Ref: $21.39, Gap: -0.30%, Volume: 34,939
2025-10-07 00:21:03 | INFO | bot.backtest.engine | Progress: 282000 bars processed, 197 trades, equity=$97902.99
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $21.20, Ref: $21.39, Gap: -0.89%, Volume: 8,301
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $21.72, Ref: $21.39, Gap: 1.54%, Volume: 2,663
2025-10-07 00:21:03 | INFO | bot.backtest.engine | Progress: 283000 bars processed, 197 trades, equity=$97902.99
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $22.39
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $22.33, Ref: $22.39, Gap: -0.27%, Volume: 8,285
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $21.92, Ref: $22.39, Gap: -2.10%, Volume: 21,677
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -3.10% @ $21.70 (Ref: $22.39, Vol: 55,752)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $21.77
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $20.74, Ref: $22.39, Gap: -7.37%, Volume: 71,512
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -7.37% @ $20.74 (Ref: $22.39, Vol: 71,512)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $20.61
2025-10-07 00:21:03 | INFO | bot.backtest.engine | Progress: 284000 bars processed, 198 trades, equity=$97875.36
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $21.09, Ref: $22.39, Gap: -5.81%, Volume: 4,543
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $21.73, Ref: $22.39, Gap: -2.95%, Volume: 4,654
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $21.50, Ref: $22.39, Gap: -3.97%, Volume: 4,116
2025-10-07 00:21:03 | INFO | bot.backtest.engine | Progress: 285000 bars processed, 199 trades, equity=$97927.53
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $20.96, Ref: $22.39, Gap: -6.36%, Volume: 39,182
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -6.19% @ $21.00 (Ref: $22.39, Vol: 69,591)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $20.93
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $23.20
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $23.28
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $23.35
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $23.42, Ref: $23.35, Gap: 0.30%, Volume: 110,545
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (LONG): Gap 4.20% @ $24.33 (Ref: $23.35, Vol: 154,911)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (long): Max hold time (60.0min) @ $24.36
2025-10-07 00:21:03 | INFO | bot.backtest.engine | Progress: 286000 bars processed, 201 trades, equity=$98171.67
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $20.89, Ref: $23.35, Gap: -10.54%, Volume: 225,470
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -10.54% @ $20.89 (Ref: $23.35, Vol: 225,470)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $21.45
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $22.95, Ref: $23.35, Gap: -1.73%, Volume: 54,413
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $21.55, Ref: $23.35, Gap: -7.71%, Volume: 17,090
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -8.82% @ $21.29 (Ref: $23.35, Vol: 67,450)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $21.57
2025-10-07 00:21:03 | INFO | bot.backtest.engine | Progress: 287000 bars processed, 202 trades, equity=$98240.62
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $21.43, Ref: $23.35, Gap: -8.22%, Volume: 19,835
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -10.96% @ $20.79 (Ref: $23.35, Vol: 58,254)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $21.25
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $21.92, Ref: $23.35, Gap: -6.12%, Volume: 17,319
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -5.95% @ $21.96 (Ref: $23.35, Vol: 54,336)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $21.74
2025-10-07 00:21:03 | INFO | bot.backtest.engine | Progress: 288000 bars processed, 204 trades, equity=$98275.82
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $21.46, Ref: $23.35, Gap: -8.09%, Volume: 11,690
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $22.02, Ref: $23.35, Gap: -5.72%, Volume: 20,076
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -6.00% @ $21.95 (Ref: $23.35, Vol: 50,301)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $22.11
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $22.25, Ref: $23.35, Gap: -4.71%, Volume: 23,590
2025-10-07 00:21:03 | INFO | bot.backtest.engine | Progress: 289000 bars processed, 205 trades, equity=$98258.23
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $22.07, Ref: $23.35, Gap: -5.48%, Volume: 18,226
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -6.94% @ $21.73 (Ref: $23.35, Vol: 53,491)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Gap fill ($22.62 > $22.60)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $22.89, Ref: $23.35, Gap: -1.97%, Volume: 4,883
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $24.19
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $24.20
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $24.21
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $24.23
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $24.24
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $24.30
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $24.32
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $24.33
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $24.34
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $24.35
2025-10-07 00:21:03 | INFO | bot.backtest.engine | Progress: 290000 bars processed, 207 trades, equity=$98258.28
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $24.36
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $24.11, Ref: $24.36, Gap: -1.03%, Volume: 30,307
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $23.68, Ref: $24.36, Gap: -2.77%, Volume: 9,753
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $23.01, Ref: $24.36, Gap: -5.54%, Volume: 7,112
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -6.24% @ $22.84 (Ref: $24.36, Vol: 55,831)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $23.09
2025-10-07 00:21:03 | INFO | bot.backtest.engine | Progress: 291000 bars processed, 207 trades, equity=$98320.82
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $23.79, Ref: $24.36, Gap: -2.34%, Volume: 9,213
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $24.83
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $24.90
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $24.70, Ref: $24.90, Gap: -0.78%, Volume: 44,106
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -3.27% @ $24.09 (Ref: $24.90, Vol: 113,937)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $23.55
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $22.40, Ref: $24.90, Gap: -10.04%, Volume: 25,240
2025-10-07 00:21:03 | INFO | bot.backtest.engine | Progress: 292000 bars processed, 209 trades, equity=$98282.71
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $22.39, Ref: $24.90, Gap: -10.08%, Volume: 36,390
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -9.68% @ $22.49 (Ref: $24.90, Vol: 54,971)
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $22.89
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $23.07, Ref: $24.90, Gap: -7.35%, Volume: 5,315
2025-10-07 00:21:03 | INFO | bot.backtest.engine | Progress: 293000 bars processed, 210 trades, equity=$98405.14
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $25.12
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $25.13
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $25.18
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $25.20
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $25.21
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $25.22
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $25.24
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $25.54, Ref: $25.24, Gap: 1.17%, Volume: 46,875
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $26.24
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $26.30
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $26.34
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $26.55, Ref: $26.34, Gap: 0.80%, Volume: 39,996
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $25.65, Ref: $26.34, Gap: -2.62%, Volume: 3,552
2025-10-07 00:21:03 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -3.82% @ $25.34 (Ref: $26.34, Vol: 55,907)
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $25.48
2025-10-07 00:21:04 | INFO | bot.backtest.engine | Progress: 294000 bars processed, 210 trades, equity=$98385.84
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $25.17, Ref: $26.34, Gap: -4.44%, Volume: 4,809
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $26.24, Ref: $26.34, Gap: -0.38%, Volume: 5,496
2025-10-07 00:21:04 | INFO | bot.backtest.engine | Progress: 295000 bars processed, 211 trades, equity=$98306.79
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $24.30, Ref: $26.34, Gap: -7.76%, Volume: 20,134
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -9.49% @ $23.84 (Ref: $26.34, Vol: 56,193)
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Gap fill ($24.84 > $24.79)
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $25.07, Ref: $26.34, Gap: -4.82%, Volume: 9,203
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $24.38, Ref: $26.34, Gap: -7.44%, Volume: 28,533
2025-10-07 00:21:04 | INFO | bot.backtest.engine | Progress: 296000 bars processed, 212 trades, equity=$98208.94
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $25.68, Ref: $26.34, Gap: -2.51%, Volume: 17,506
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $25.74, Ref: $26.34, Gap: -2.28%, Volume: 27,045
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] ENTRY (SHORT): Gap -3.23% @ $25.49 (Ref: $26.34, Vol: 54,460)
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] EXIT (short): Max hold time (60.0min) @ $25.50
2025-10-07 00:21:04 | INFO | bot.backtest.engine | Progress: 297000 bars processed, 212 trades, equity=$98294.38
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $25.94, Ref: $26.34, Gap: -1.52%, Volume: 12,534
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $26.56, Ref: $26.34, Gap: 0.84%, Volume: 39,629
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $25.68, Ref: $26.34, Gap: -2.51%, Volume: 10,730
2025-10-07 00:21:04 | INFO | bot.backtest.engine | Progress: 298000 bars processed, 213 trades, equity=$98331.34
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $25.95, Ref: $26.34, Gap: -1.50%, Volume: 4,034
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $26.98
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $26.99
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.00
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.01
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.02
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.03
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.04
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.05
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.06
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.07
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.08
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.10
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.14
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.17
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.18
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Premarket high updated: $27.28
2025-10-07 00:21:04 | INFO | bot.strategy.gap_and_go | [SOFI] Market open - Price: $27.32, Ref: $27.28, Gap: 0.13%, Volume: 48,354
2025-10-07 00:21:04 | INFO | bot.backtest.engine | Progress: 299000 bars processed, 213 trades, equity=$98331.34
